ID,Age,Education,Marital Status,Parental Status,Children,Income,Spent,Customer Loyalty,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,Web Engagement
8566,54,1,1,1,2,32583,9,14,10,5,0,3,0,0,1,1,0,2,1,0,8
2415,53,0,1,1,1,62568,953,83,99,362,17,398,80,35,61,5,3,5,3,1,9
5684,44,1,0,1,2,44635,68,261,25,56,0,9,0,0,3,2,0,3,2,0,9
8334,44,1,0,1,2,33316,131,268,34,79,1,31,4,4,12,2,1,4,3,0,8
9166,47,0,1,1,1,63967,882,324,57,387,84,141,73,35,162,4,4,12,3,0,6
1440,37,2,1,0,0,52513,1149,663,84,367,17,241,104,188,232,9,5,9,2,0,16
78,46,0,1,1,1,25293,37,287,51,15,0,11,0,2,9,1,1,2,1,0,9
5441,50,1,0,1,1,54111,388,308,97,267,6,54,8,3,50,5,2,6,2,0,10
5302,29,0,1,0,0,78394,1428,499,13,298,27,697,216,24,166,4,6,5,1,0,6
4687,57,1,1,0,0,80739,1633,402,92,674,92,736,39,0,92,3,11,9,1,0,4
1087,40,1,1,1,1,22669,173,403,30,16,14,36,37,22,48,4,1,2,3,0,13
6859,28,0,0,1,1,29236,99,264,30,37,4,24,16,9,9,4,0,3,2,0,13
9860,56,0,1,1,1,44911,215,471,11,159,0,22,2,1,31,4,1,4,3,0,11
7129,53,1,1,1,1,54693,929,497,72,686,17,142,23,26,35,6,4,13,8,0,12
5866,41,0,1,1,1,48186,219,101,39,97,3,66,12,7,34,4,1,4,3,0,11
10521,38,0,1,1,2,54809,174,291,0,63,6,57,13,13,22,2,1,5,4,0,6
7393,37,0,1,1,2,41580,92,566,15,56,5,24,4,0,3,2,1,3,3,0,7
7849,45,1,1,0,0,80336,1052,293,12,209,19,456,160,142,66,2,9,13,1,0,3
332,58,0,1,1,1,47743,275,464,56,198,2,43,0,12,20,4,1,6,3,1,10
9847,60,2,1,1,1,62972,587,695,39,313,15,47,20,0,192,7,4,3,2,0,13
531,61,1,0,1,1,57333,1662,645,55,941,14,397,76,58,176,8,5,9,11,0,14
9576,33,1,1,1,1,32313,159,503,60,86,4,56,2,4,7,4,0,4,3,0,13
6906,62,1,0,0,0,84953,1024,391,73,167,48,602,63,72,72,3,10,4,1,3,5
7419,47,1,0,1,1,27071,35,67,90,8,3,19,0,2,3,2,0,3,2,0,8
3170,58,1,1,0,0,68148,1042,302,86,389,66,408,37,57,85,4,4,6,1,0,6
8527,50,1,1,1,2,65735,395,204,37,239,7,119,4,15,11,6,2,6,5,0,13
7872,40,1,1,0,0,86836,557,655,7,179,21,273,0,21,63,6,10,6,1,3,11
9931,52,1,1,1,2,4023,9,6,29,5,0,1,1,1,1,0,0,0,15,0,19
10595,25,0,1,0,0,30093,69,356,19,2,6,28,13,4,16,2,0,3,1,0,9
4609,49,1,1,1,1,57705,486,169,14,383,0,53,6,4,40,8,1,6,3,0,14
5010,27,0,0,1,1,25008,34,147,72,2,8,8,6,1,9,1,0,3,2,0,9
4427,20,2,0,0,0,83257,1365,649,56,536,27,590,38,107,67,5,10,12,1,2,11
11148,40,0,1,1,1,22280,13,406,85,2,1,4,3,1,2,1,0,2,1,0,9
1168,37,1,1,0,0,72159,1401,608,62,322,53,899,34,40,53,4,6,10,1,0,6
9595,54,0,1,0,0,64260,1574,534,1,539,169,816,20,0,30,4,5,4,1,0,7
10163,31,1,0,0,0,82733,1323,292,28,712,50,420,65,38,38,8,4,7,1,0,12
2886,44,1,0,1,1,74290,1217,321,70,1121,0,72,0,12,12,10,8,10,4,2,16
6710,64,1,0,1,3,58217,103,589,84,68,1,13,3,5,13,2,0,4,1,0,8
5316,39,1,1,0,0,21024,84,360,89,36,4,18,6,2,18,2,0,4,1,0,9
9029,43,1,1,0,0,70116,1536,519,73,707,44,603,95,58,29,2,8,12,1,0,3
521,30,0,1,1,1,54006,581,649,42,174,77,203,6,24,97,8,1,7,2,0,15
1459,49,1,1,1,1,69063,928,599,16,666,35,124,69,8,26,5,3,5,1,0,8
10241,40,2,0,0,0,11448,14,196,16,0,0,0,6,2,6,1,0,2,1,0,7
1630,36,0,0,1,1,61825,424,326,56,162,50,100,55,30,27,4,2,8,1,0,8
3254,44,0,1,1,1,70886,960,258,65,407,70,239,103,88,53,5,4,4,1,0,7
9064,33,0,1,0,0,69109,1555,597,10,823,25,459,124,29,95,6,6,7,1,1,10
3678,42,0,0,1,2,60208,656,630,13,488,23,71,15,0,59,8,3,7,11,1,15
4227,47,1,1,1,2,32889,55,296,78,28,0,13,4,2,8,2,1,3,3,0,7
9467,31,0,0,1,1,34738,20,49,51,3,2,10,3,0,2,1,0,3,1,0,7
8486,44,1,1,1,1,30538,367,636,27,284,0,52,8,3,20,9,0,4,4,0,19
2186,38,2,1,0,0,82326,2257,111,30,938,142,754,159,81,183,5,10,6,1,3,7
3286,48,1,0,1,1,26642,42,120,71,13,2,15,2,2,8,2,0,3,2,0,8
8602,51,0,0,1,1,69932,1049,382,97,412,172,153,150,105,57,7,6,11,2,0,11
3722,43,0,0,1,2,44503,48,74,83,31,1,8,0,0,8,2,0,3,2,0,8
6715,67,1,0,1,1,60200,685,543,3,502,19,132,0,6,26,6,2,11,6,0,12
4796,63,0,0,1,1,49638,39,71,71,18,10,3,3,5,0,1,0,3,1,0,3
9612,28,2,0,0,0,23830,43,142,3,1,8,6,4,8,16,1,0,3,1,0,8
3766,56,1,0,0,0,33051,835,682,15,100,71,243,108,94,219,9,1,8,3,0,18
1399,57,0,1,0,0,72905,1515,159,52,407,114,445,181,165,203,3,7,9,1,1,4
1570,64,1,1,1,1,69702,1039,495,8,664,9,240,50,19,57,7,7,10,2,0,11
3426,40,0,0,1,1,70300,1596,349,89,1045,61,338,60,46,46,5,5,13,3,0,13
3074,31,1,1,0,0,70643,1828,622,66,1218,107,304,23,143,33,5,8,4,1,0,11
8341,46,1,1,1,1,30396,34,60,22,15,0,6,0,1,12,1,1,2,2,1,8
5180,47,1,0,1,1,50616,149,72,56,128,0,16,0,1,4,4,0,4,2,0,11
6461,46,1,0,1,1,62772,946,406,74,581,49,157,43,8,108,5,6,11,1,1,7
7679,30,1,0,0,0,30298,28,41,48,6,3,12,6,1,0,1,1,3,1,0,4
10702,31,0,0,1,1,52413,450,603,67,185,8,133,56,56,12,7,1,7,2,0,14
7505,58,1,1,1,2,44155,46,161,24,22,1,9,0,0,14,1,1,2,1,0,5
5113,44,1,0,0,0,86979,1702,234,67,584,100,835,65,83,35,5,5,5,1,1,7
10858,40,0,1,1,2,76532,820,293,38,355,30,177,90,138,30,9,5,7,4,0,14
2961,33,0,1,1,1,42081,382,488,86,175,10,110,54,6,27,6,3,4,2,1,12
2747,27,1,1,0,0,67546,2126,667,90,864,134,768,150,38,172,4,10,5,1,0,7
3010,26,1,1,0,0,88420,2069,58,87,957,153,612,99,95,153,4,7,8,1,3,5
5790,30,0,1,1,1,31158,72,518,62,25,6,16,20,0,5,2,0,3,2,0,10
6892,47,0,0,1,1,61671,732,26,23,641,7,56,0,0,28,10,4,6,8,2,18
1743,41,0,0,0,0,69719,801,34,99,273,86,208,177,14,43,2,3,5,1,0,3
3578,66,0,0,1,1,49160,236,252,29,122,21,43,25,10,15,3,1,6,2,0,9
8462,37,2,1,1,1,24882,80,658,52,1,4,10,29,0,36,1,1,2,1,1,7
5558,61,1,0,0,0,90933,1685,90,90,1020,31,430,62,63,79,4,6,4,1,1,5
4619,70,1,0,0,0,113734,277,32,9,6,2,3,1,262,3,27,0,0,0,0,28
8780,65,1,1,1,1,59292,507,381,71,378,14,68,19,14,14,3,5,8,2,0,6
10789,51,1,1,1,2,45759,68,491,13,42,1,18,3,0,4,2,0,3,2,0,9
10779,32,0,0,0,0,22148,49,77,16,15,5,14,0,4,11,1,0,3,1,0,8
5896,28,1,1,0,0,73395,397,103,94,272,7,80,20,7,11,4,4,6,1,0,6
2337,44,0,0,1,1,29819,39,248,77,9,1,24,2,1,2,3,0,3,3,0,9
10951,47,0,1,1,1,45688,306,155,20,279,0,18,0,0,9,3,1,8,2,1,7
544,61,0,1,0,0,62820,976,414,51,398,61,265,138,61,53,3,4,6,1,0,4
17,44,1,1,1,1,60491,1028,296,81,637,47,237,12,19,76,6,11,7,4,0,11
10680,29,0,1,1,1,33235,70,144,71,45,0,16,2,1,6,3,0,3,1,0,10
3265,56,0,1,0,0,35701,46,467,36,21,1,9,7,3,5,1,0,3,1,0,7
5623,35,1,1,1,1,31535,51,276,95,15,4,13,0,0,19,1,1,2,1,1,8
5832,55,2,1,0,0,92556,1263,70,32,493,183,352,184,23,28,3,5,13,0,0,3
5544,45,0,0,1,1,67384,1490,596,32,957,40,175,158,53,107,7,8,5,2,1,12
6417,44,1,1,0,0,80573,1564,623,85,829,138,430,60,92,15,4,6,13,1,0,6
5831,48,0,1,1,1,77870,1815,676,93,1017,50,500,65,50,133,5,5,5,3,2,13
7101,52,1,0,1,1,52278,1198,520,24,953,0,71,0,0,174,10,5,10,6,0,18
10176,47,0,0,1,1,57107,416,674,44,159,0,120,0,0,137,4,4,8,7,2,12
2326,25,0,1,0,0,18929,85,498,15,32,0,8,23,4,18,1,0,4,1,0,7
4385,34,1,0,1,1,36038,47,394,82,23,0,15,0,2,7,3,0,3,2,0,9
2929,39,0,0,0,0,20180,137,494,27,18,42,24,15,20,18,2,1,4,1,0,9
10686,50,1,1,1,2,34230,21,550,72,15,0,4,0,0,2,1,0,2,1,0,8
2546,38,2,0,1,1,31878,70,7,7,23,4,5,10,5,23,1,0,4,1,0,4
3283,43,2,1,1,1,70932,909,161,57,200,193,100,46,185,185,6,2,12,2,0,9
3138,59,0,0,0,0,91249,1676,617,84,1324,27,119,71,108,27,7,9,6,0,4,11
4994,72,1,0,0,0,77598,1735,271,53,1193,33,281,129,66,33,7,5,13,1,1,10
7966,56,0,0,1,2,80982,1191,537,48,505,137,401,104,22,22,11,5,11,3,0,16
3112,38,1,1,1,1,22701,24,297,2,2,4,9,0,4,5,1,0,3,1,0,6
10872,46,1,1,1,1,55212,1182,583,65,1103,0,45,0,0,34,4,2,11,3,2,12
2181,45,0,1,0,0,70617,1280,371,45,353,61,753,40,46,27,3,3,7,1,0,5
1867,58,0,0,0,0,64849,1336,593,42,652,48,350,94,84,108,9,3,6,1,0,14
1518,50,1,1,1,2,62694,749,377,29,379,6,157,25,91,91,9,3,7,5,0,16
5734,41,1,1,1,2,61917,91,221,83,46,4,36,2,2,1,2,0,4,1,0,7
2878,68,1,1,1,1,67472,414,274,93,162,31,127,8,17,69,4,2,7,2,0,7
1458,33,1,1,1,1,21059,44,173,40,8,3,19,3,3,8,3,0,3,3,0,9
7007,47,1,1,1,2,29543,63,89,47,17,3,18,3,4,18,3,1,2,2,0,10
6200,64,0,1,1,1,75903,901,447,50,340,108,185,130,38,100,6,6,9,2,0,9
1403,40,2,1,1,2,34984,38,661,40,8,4,15,3,5,3,1,0,3,2,0,8
4827,59,1,0,1,1,54998,455,476,3,154,22,202,39,30,8,4,2,9,5,0,8
6250,66,1,0,1,1,54356,775,587,62,710,15,30,20,0,0,11,2,8,3,0,19
9291,56,1,1,1,1,34242,15,98,25,8,2,4,0,0,1,0,0,3,1,0,5
2478,42,0,1,1,1,25410,38,302,48,2,2,4,13,13,4,1,0,4,1,0,5
1139,31,1,1,0,0,73356,1512,143,56,1050,14,322,0,14,112,5,11,5,1,3,7
5138,65,0,1,1,1,28320,43,531,68,19,1,14,3,2,4,1,0,3,1,0,9
5393,38,0,0,1,1,23763,42,691,64,22,0,6,6,2,6,1,0,3,1,0,8
10413,31,0,1,0,0,72570,1089,65,67,274,83,216,151,141,224,4,6,12,1,0,5
5015,39,1,1,1,1,34529,162,653,94,68,6,38,3,6,41,2,2,3,2,0,9
10868,64,0,0,0,0,70792,1272,508,82,344,45,654,104,11,114,3,4,10,2,0,6
10676,33,0,1,0,0,63211,1173,604,3,145,193,459,205,26,145,3,8,7,2,0,5
2495,41,1,1,1,1,83891,816,9,24,217,38,350,111,85,15,4,7,10,1,0,5
7842,47,0,0,1,2,36065,74,455,54,18,7,34,10,2,3,3,0,3,3,0,11
9955,61,0,1,1,1,39898,134,502,20,69,8,26,12,7,12,3,0,4,2,0,10
6663,75,1,0,0,0,51141,157,356,96,144,0,7,0,0,6,3,1,4,1,0,8
2162,39,0,1,1,1,56939,561,284,19,256,34,103,90,29,49,3,3,10,2,0,6
3434,64,0,0,0,0,80872,1336,48,60,483,72,567,94,12,108,4,4,10,1,0,5
7919,39,1,1,0,0,72335,2092,685,2,1285,105,653,28,21,0,10,4,8,1,0,18
5626,51,1,0,0,0,61798,463,218,13,338,4,89,11,8,13,4,2,9,1,0,8
6428,65,1,0,0,0,76842,1130,57,37,605,10,345,84,54,32,1,8,7,1,0,1
8514,39,0,1,1,1,29478,20,163,59,8,0,7,3,1,1,1,0,3,1,0,7
10448,59,0,0,1,1,46998,377,615,55,172,41,86,45,6,27,5,3,5,5,1,12
2109,25,0,0,0,0,96843,1544,432,60,448,71,951,40,17,17,6,11,10,1,1,8
7530,65,1,0,1,2,56551,138,53,48,67,4,32,17,2,16,2,1,4,3,0,6
8925,50,1,1,1,1,70053,1012,361,38,512,53,98,81,179,89,8,5,10,3,0,13
3009,53,1,0,0,0,71670,1766,355,8,1462,16,128,0,0,160,5,3,6,1,3,11
6355,37,0,1,1,2,44359,45,12,19,20,0,14,7,3,1,2,0,4,3,0,5
3517,63,0,0,1,2,40887,161,419,32,50,4,44,10,10,43,3,1,3,3,0,12
1158,49,0,0,1,1,48877,144,175,27,102,1,15,2,0,24,3,0,4,1,0,10
6203,68,0,1,0,0,74485,1734,309,58,499,149,815,173,49,49,6,7,12,1,0,9
7165,43,0,1,1,1,64474,823,250,59,381,35,172,56,86,93,8,2,10,2,0,13
3595,52,0,1,1,1,77226,1138,121,29,631,43,239,128,76,21,6,8,12,2,0,9
8537,66,0,0,0,0,72643,1429,487,60,526,80,553,123,94,53,3,10,7,1,1,5
4331,37,1,1,0,0,85738,1371,157,41,913,26,376,17,26,13,3,6,11,1,2,4
6281,49,0,0,1,1,55686,982,500,27,673,0,199,37,47,26,6,3,5,2,1,10
4338,32,0,0,1,1,39062,44,96,28,23,0,9,0,0,12,1,0,3,1,1,5
2452,44,0,1,1,2,34600,318,544,8,199,33,60,8,3,15,5,2,5,5,0,13
9507,40,0,1,1,1,40794,434,448,18,261,23,73,4,23,50,6,3,5,2,0,13
8360,44,2,1,1,2,54690,198,234,76,111,16,37,7,9,18,3,1,5,3,0,6
10311,46,0,1,1,1,4428,359,267,0,16,4,12,2,4,321,25,0,0,0,0,26
5117,52,2,1,0,0,32632,576,696,32,63,151,137,153,19,53,4,4,8,2,0,9
4867,47,1,0,1,2,38236,88,282,2,58,0,18,2,0,10,3,0,4,4,0,10
9289,36,0,1,1,1,36781,63,80,16,29,1,17,0,3,13,2,1,2,1,0,10
10913,31,1,0,1,1,31385,27,571,56,3,2,12,0,1,9,1,0,2,1,1,9
3032,31,0,1,1,1,24570,193,487,97,28,34,62,11,14,44,4,0,4,3,0,13
8524,41,1,0,1,1,25509,101,649,15,40,3,30,10,7,11,3,0,3,3,0,12
3334,64,0,1,0,0,94642,2211,137,35,879,143,797,106,143,143,5,7,9,0,2,6
4470,53,1,1,1,1,58646,140,384,3,62,1,44,6,5,22,2,1,4,1,0,6
1406,40,0,0,1,2,53201,415,502,49,280,7,81,20,0,27,6,3,5,8,0,13
8619,58,0,1,1,1,21994,22,552,4,9,0,6,3,1,3,0,0,3,1,0,5
10821,37,0,1,1,2,57113,263,508,45,182,4,33,0,2,42,4,1,5,6,0,11
4552,24,0,1,0,0,51373,393,372,37,83,2,101,64,26,117,3,5,3,1,0,7
898,29,0,1,1,1,23477,147,251,39,38,15,54,3,8,29,3,0,4,3,0,11
9797,59,0,1,1,1,58116,443,77,38,228,19,130,4,11,51,3,3,8,2,0,5
10949,52,1,0,0,0,72968,1958,195,8,1092,37,592,145,37,55,5,5,8,1,1,8
8212,44,1,1,1,1,39791,174,458,89,85,15,27,13,13,21,3,1,4,2,0,10
6248,68,1,0,0,0,91712,2217,255,47,1276,24,746,94,29,48,9,7,11,0,1,12
10164,57,0,0,1,1,94472,1691,87,75,1017,33,417,108,100,16,5,5,5,1,2,10
4547,55,0,1,1,2,13672,25,438,86,6,2,9,2,1,5,1,0,3,2,0,9
6815,35,2,1,0,0,96547,809,37,4,448,21,125,52,101,62,7,6,8,0,3,9
4122,40,0,1,0,0,79205,895,669,73,504,23,117,179,28,44,6,5,4,1,1,10
10841,40,1,1,1,1,56559,484,551,46,226,22,133,41,31,31,4,3,8,3,0,8
5370,42,1,1,1,1,32644,413,529,38,239,3,141,0,7,23,7,1,6,4,1,15
176,35,2,0,1,1,67506,331,178,73,90,38,67,33,36,67,4,1,6,1,0,7
4860,45,0,0,1,1,24206,25,478,66,7,2,8,3,2,3,1,0,3,1,0,7
10757,48,1,0,1,1,28420,13,187,36,4,2,5,2,0,0,1,0,2,1,0,7
4023,45,0,1,1,1,22979,115,661,29,16,17,19,20,21,22,3,2,2,3,0,11
6679,49,0,0,0,0,33279,16,17,29,10,3,3,0,0,0,0,0,3,1,0,3
9923,43,1,0,1,2,46423,92,284,6,68,0,16,0,0,8,2,0,4,3,0,9
7181,38,0,1,1,1,30368,52,234,97,35,0,13,2,0,2,2,0,3,2,0,10
3599,45,0,1,1,1,63684,1464,580,61,575,80,428,208,93,80,8,4,8,3,0,13
405,51,0,0,1,1,41638,441,501,68,315,0,31,4,0,91,5,5,3,4,1,13
6870,56,1,0,1,1,68805,283,285,73,182,2,49,17,13,20,3,1,7,1,0,5
832,49,1,1,1,1,65814,747,119,90,561,14,113,10,14,35,8,2,10,3,0,13
2002,57,0,0,0,0,71964,1870,405,81,587,51,932,180,34,86,5,6,5,1,0,8
3657,29,0,0,1,1,39146,165,500,1,94,1,33,13,12,12,4,0,4,3,0,12
500,38,0,1,0,0,96876,1941,327,79,908,43,735,40,194,21,7,7,9,1,3,9
1951,34,2,1,0,0,34445,839,518,92,228,122,122,208,129,30,11,2,8,6,0,20
3262,57,0,0,0,0,68281,1655,691,31,995,112,417,42,48,41,2,9,13,1,0,7
4102,40,2,1,1,2,37284,23,457,46,11,1,2,2,1,6,0,0,3,1,0,6
7042,32,0,1,0,0,36790,66,485,14,3,3,14,15,21,10,2,1,2,1,0,11
10598,48,0,1,1,2,27943,37,440,89,12,1,16,4,1,3,2,0,3,3,0,10
255,64,0,0,1,2,22263,21,91,31,17,0,2,0,0,2,1,0,3,2,0,7
2375,43,0,1,1,3,30261,22,642,75,8,0,5,0,3,6,0,0,3,1,0,8
9829,37,0,1,1,1,28587,78,137,42,22,4,17,12,10,13,2,0,4,3,0,8
6214,33,1,1,1,1,43815,79,450,53,14,10,29,4,7,15,2,0,3,1,0,8
4954,59,0,1,1,2,48195,265,159,53,106,27,68,52,7,5,4,2,5,6,0,10
7861,63,1,1,1,1,77027,1175,144,23,820,57,242,45,0,11,8,3,6,2,0,12
4837,50,1,1,1,1,71322,1305,498,57,753,43,226,69,10,204,8,5,13,2,0,12
9423,36,1,1,1,1,32765,46,126,49,13,3,17,7,3,3,2,0,4,2,0,7
4198,50,0,1,1,2,29672,25,474,6,9,1,3,0,4,8,0,0,3,1,0,6
153,62,0,0,0,0,23272,46,255,29,19,3,6,4,2,12,1,0,3,1,0,5
9323,66,1,1,1,1,49912,874,660,5,520,8,223,32,49,42,10,5,7,4,1,18
10001,30,2,1,1,1,7500,100,697,98,5,17,17,13,14,34,2,1,3,4,0,11
3945,68,1,0,1,1,68117,930,476,80,618,44,215,0,17,36,11,8,4,2,1,17
3799,60,0,1,1,1,67225,868,215,4,315,35,322,46,7,143,7,2,11,3,0,12
8625,39,0,1,1,1,17649,45,229,70,15,1,23,0,5,1,3,0,3,3,0,11
3491,40,0,1,1,1,55914,1260,426,32,384,60,364,119,101,232,11,6,8,4,0,18
983,31,0,1,1,1,40059,414,274,82,110,29,92,28,10,145,6,2,3,1,1,14
9119,65,0,1,1,1,60905,392,206,27,208,17,76,36,17,38,3,3,7,2,0,5
4786,38,0,1,1,2,75330,1109,633,94,555,82,257,93,61,61,10,3,12,4,0,16
5872,64,0,0,1,1,60689,639,393,23,240,90,216,63,6,24,4,4,10,4,0,7
6568,31,0,1,1,1,38680,79,458,97,11,0,36,15,5,12,2,0,3,1,0,9
5628,33,0,1,0,0,61416,1665,506,25,848,154,323,201,61,78,10,3,10,1,1,16
5631,24,0,0,0,0,49767,692,423,92,202,47,197,55,42,149,5,4,8,1,0,9
4974,45,0,0,1,3,83273,1392,642,98,433,89,650,16,102,102,4,6,9,10,0,11
8416,34,0,1,1,1,29009,44,212,19,6,6,15,10,5,2,2,0,3,2,0,8
5454,36,1,1,1,1,45057,50,210,80,37,0,7,3,0,3,2,0,3,1,0,7
4095,44,0,1,1,1,37150,467,656,80,167,37,64,49,34,116,4,3,6,8,0,11
5474,45,0,0,1,1,43020,223,211,79,45,7,99,4,25,43,4,1,4,3,0,10
4268,56,0,1,1,1,53154,158,20,50,129,0,21,0,1,7,3,1,4,1,0,7
10701,42,0,1,0,0,65308,1211,291,60,713,0,264,120,80,34,7,8,12,1,2,11
3507,45,0,0,1,1,76467,1575,681,44,676,161,426,210,44,58,2,5,5,2,0,8
2079,68,2,1,0,0,81044,1208,184,0,450,26,535,73,98,26,5,6,10,1,0,6
626,64,0,1,1,2,32871,43,477,28,22,2,12,0,2,5,1,0,3,1,0,5
4426,40,0,0,1,2,55801,527,280,35,367,4,51,6,4,95,7,2,6,6,1,14
2591,56,0,0,1,1,76320,932,7,49,526,35,214,69,53,35,6,3,4,2,0,8
10509,60,1,0,1,2,36927,71,27,46,51,0,16,0,0,4,3,0,3,2,0,11
6382,62,0,1,1,2,48794,54,3,97,25,0,11,3,0,15,1,0,3,1,0,5
6673,50,0,0,0,0,23478,129,467,51,28,6,27,12,17,39,3,0,3,1,0,11
7441,42,0,0,1,1,71128,1615,631,80,958,159,447,20,0,31,2,10,12,3,0,9
1071,39,1,0,1,1,70179,1034,343,10,532,88,168,69,44,133,7,3,13,3,0,12
10061,65,0,1,1,1,59462,1088,540,29,724,17,143,0,8,196,9,2,12,2,0,16
8775,46,0,1,1,1,38361,137,184,74,39,0,56,20,8,14,3,1,3,3,0,10
2345,33,1,1,0,0,70038,1244,247,54,587,54,348,71,54,130,4,4,8,1,0,6
322,37,0,1,1,2,42554,41,533,93,29,1,11,0,0,0,2,0,3,2,0,6
10897,41,0,1,1,1,67445,1174,686,63,757,80,217,29,80,11,9,6,12,5,0,15
123,64,0,0,1,1,67046,993,539,92,544,35,133,23,151,107,4,5,4,2,0,6
6103,67,0,1,0,0,42192,100,296,40,40,15,15,17,6,7,2,1,3,1,0,6
7899,63,1,1,1,1,77610,1680,608,70,1245,33,332,21,33,16,4,7,4,2,0,11
10500,31,0,1,1,1,31761,98,85,96,19,1,20,16,14,28,3,0,4,2,0,8
1655,36,0,1,1,1,34350,48,253,81,16,3,15,2,1,11,1,0,3,1,0,8
2406,66,0,1,1,1,54591,519,328,63,376,4,94,12,9,24,6,2,8,3,0,11
2712,59,0,1,1,1,71866,715,186,85,184,178,178,103,39,33,6,3,10,1,0,9
5517,46,0,1,1,1,25293,37,287,51,15,0,11,0,2,9,1,1,2,1,0,9
10643,28,1,0,0,0,42000,653,535,23,124,83,267,85,59,35,5,2,11,2,0,10
2254,32,0,1,0,0,69520,1455,357,95,627,120,414,121,80,93,9,6,5,1,0,14
10281,45,0,0,1,1,64713,602,142,11,180,60,241,13,54,54,5,5,7,2,0,9
6958,38,1,1,1,1,27889,26,359,42,14,0,4,0,0,8,1,1,2,1,0,7
954,55,2,0,0,0,22123,102,94,77,3,3,24,34,7,31,2,1,3,1,0,7
4643,42,0,1,1,1,27803,176,672,40,8,26,46,38,9,49,3,0,4,2,0,11
6497,55,0,1,1,1,51651,433,599,32,293,6,23,13,6,92,6,2,5,4,0,14
5396,27,0,1,0,0,68487,1366,532,48,758,12,385,33,89,89,9,7,13,1,0,13
1052,46,0,1,1,1,56796,1001,498,24,656,38,161,62,47,37,8,9,7,3,0,15
2802,23,2,1,0,0,87000,961,561,61,196,25,607,67,17,49,4,6,7,1,0,6
6343,56,0,1,1,1,79823,1518,90,6,835,73,380,114,73,43,6,9,7,1,1,8
6507,35,0,0,1,1,30828,56,268,16,16,11,15,2,0,12,1,1,4,2,0,4
7901,44,1,1,1,1,34109,22,235,39,9,1,5,2,1,4,0,0,3,1,0,4
4865,41,1,0,1,2,53367,400,302,2,229,7,140,10,3,11,5,1,8,7,0,12
2686,46,2,1,0,0,22390,26,251,49,0,1,4,15,1,5,1,0,2,1,0,8
3107,39,0,1,1,1,71322,350,58,31,121,24,124,24,15,42,4,1,7,1,0,6
7734,22,0,0,0,0,79244,1216,557,58,471,102,125,212,61,245,4,10,7,1,2,5
1146,66,1,1,1,1,49912,874,660,5,520,8,223,32,49,42,10,5,7,4,1,18
11031,65,1,1,1,2,48699,40,404,90,26,1,10,2,0,1,1,0,3,1,0,6
7428,40,0,1,0,0,80144,1367,272,47,240,132,445,250,192,108,3,7,8,1,0,4
975,59,0,0,1,2,54252,264,397,25,178,4,26,8,4,44,4,1,5,5,0,10
1103,39,1,1,1,1,81929,2053,638,60,1486,55,278,49,0,185,4,4,10,2,2,10
3422,40,0,1,1,1,76068,1376,577,67,1115,12,128,33,12,76,2,3,4,1,2,8
1055,39,1,1,1,2,53204,45,101,40,29,0,8,2,0,6,1,0,3,1,0,5
6544,66,1,1,1,1,67911,976,38,63,529,0,356,63,28,0,6,7,11,3,0,9
1241,31,2,1,1,1,14796,51,650,1,13,3,8,7,4,16,1,0,3,2,0,10
2909,41,1,1,1,1,78128,1264,130,89,934,24,230,16,24,36,8,4,6,2,2,11
5802,43,2,1,0,0,14188,75,486,40,2,7,11,16,12,27,2,0,4,1,0,8
1407,29,2,1,1,1,20425,57,608,5,4,12,5,3,16,17,2,0,3,2,0,9
6183,53,1,1,1,1,58646,140,384,3,62,1,44,6,5,22,2,1,4,1,0,6
340,45,0,0,1,1,72967,497,561,1,158,35,179,0,0,125,7,2,8,2,1,12
5991,66,1,1,1,1,48150,266,386,24,173,2,39,3,2,47,5,1,4,3,0,12
3104,54,0,0,0,0,82332,2006,650,89,830,59,968,51,79,19,5,3,12,1,1,7
9729,60,0,0,1,2,58275,615,392,48,189,10,253,56,43,64,8,2,7,6,0,15
1008,34,1,1,0,0,44953,1021,555,31,728,17,133,11,8,124,7,3,13,1,1,13
11091,62,0,1,1,2,34587,22,44,68,7,2,9,2,0,2,1,0,3,2,0,5
3969,41,1,1,1,1,43018,133,240,46,35,4,17,7,6,64,2,2,2,1,0,7
1916,61,1,1,1,1,45736,437,340,92,188,3,180,20,3,43,7,1,6,5,0,14
9907,46,1,1,1,1,66476,1013,207,80,742,28,152,25,9,57,6,8,10,2,0,10
87,34,2,1,1,1,27733,57,307,16,0,7,5,26,2,17,2,0,3,2,0,9
8659,63,1,1,1,1,69805,1038,159,50,750,71,174,13,10,20,6,8,11,2,0,8
6262,53,1,0,0,0,72217,1573,445,93,816,42,450,55,56,154,3,10,8,1,0,5
6147,44,0,0,1,1,25818,28,619,51,5,2,8,2,2,9,0,1,2,1,0,7
8832,39,1,1,1,1,37509,123,655,24,37,5,56,12,8,5,3,0,4,2,0,10
10067,39,2,1,1,2,25176,13,323,79,4,0,4,0,0,5,1,0,2,1,0,8
7532,35,0,1,1,1,43586,132,668,26,99,2,11,4,0,16,3,0,4,3,0,11
4915,59,2,1,1,1,53230,732,695,86,176,72,98,136,21,229,5,2,12,4,0,10
2115,58,0,1,1,2,50116,66,9,68,54,0,10,0,0,2,1,0,4,2,1,6
